,id,full_name,first_name,last_name,is_active
563,76308,Evers Burns,Evers,Burns,False
564,76309,Jim Burns,Jim,Burns,False
565,197,Scott Burrell,Scott,Burrell,False
566,76311,Art Burris,Art,Burris,False
567,675,Junior Burrough,Junior,Burrough,False
568,76313,Bob Burrow,Bob,Burrow,False
569,1629126,Deonte Burton,Deonte,Burton,True
570,76314,Ed Burton,Ed,Burton,False
571,416,Willie Burton,Willie,Burton,False
572,76316,Steve Burtt,Steve,Burtt,False
573,76317,Don Buse,Don,Buse,False
574,202221,Brian Butch,Brian,Butch,False
575,76318,Donnie Butcher,Donnie,Butcher,False
576,76319,Al Butler,Al,Butler,False
577,2406,Caron Butler,Caron,Butler,False
578,202364,Da'Sean Butler,Da'Sean,Butler,False
579,76320,Greg Butler,Greg,Butler,False
580,2866,Jackie Butler,Jackie,Butler,False
581,202710,Jimmy Butler,Jimmy,Butler,True
582,348,Mitchell Butler,Mitchell,Butler,False
583,2446,Rasual Butler,Rasual,Butler,False
584,202779,Dwight Buycks,Dwight,Buycks,False
585,201182,Derrick Byars,Derrick,Byars,False
586,101115,Andrew Bynum,Andrew,Bynum,False
587,101198,Will Bynum,Will,Bynum,False
588,76321,Marty Byrnes,Marty,Byrnes,False
589,76322,Tommy Byrnes,Tommy,Byrnes,False
590,76323,Mike Bytzura,Mike,Bytzura,False
591,2560,Zarko Cabarkapa,Zarko,Cabarkapa,False
592,76324,Barney Cable,Barney,Cable,False
593,203998,Bruno Caboclo,Bruno,Caboclo,True
594,679,Jason Caffey,Jason,Caffey,False
595,262,Michael Cage,Michael,Cage,False
596,76326,Gerry Calabrese,Gerry,Calabrese,False
597,201979,Nick Calathes,Nick,Calathes,False
598,101181,Jose Calderon,Jose,Calderon,False
599,154,Adrian Caldwell,Adrian,Caldwell,False
600,76328,Jim Caldwell,Jim,Caldwell,False
601,76329,Joe Caldwell,Joe,Caldwell,False
602,203484,Kentavious Caldwell-Pope,Kentavious,Caldwell-Pope,True
603,76331,Bill Calhoun,Bill,Calhoun,False
604,76330,Corky Calhoun,Corky,Calhoun,False
605,76332,Demetrius Calip,Demetrius,Calip,False
606,76333,Tom Callahan,Tom,Callahan,False
607,76334,Rick Calloway,Rick,Calloway,False
608,76335,Ernie Calverley,Ernie,Calverley,False
609,76336,Mack Calvin,Mack,Calvin,False
610,76337,Dexter Cambridge,Dexter,Cambridge,False
611,948,Marcus Camby,Marcus,Camby,False
612,922,Elden Campbell,Elden,Campbell,False
613,76338,Tony Campbell,Tony,Campbell,False
614,203477,Isaiah Canaan,Isaiah,Canaan,False
615,1628427,Vlatko Cancar,Vlatko,Cancar,True
616,76339,Larry Cannon,Larry,Cannon,False
617,203991,Clint Capela,Clint,Capela,True
618,202382,Derrick Caracter,Derrick,Caracter,False
619,2073,Brian Cardinal,Brian,Cardinal,False
620,76340,Howie Carl,Howie,Carl,False
621,76341,Chet Carlisle,Chet,Carlisle,False
622,2367,Geno Carlisle,Geno,Carlisle,False
623,76342,Rick Carlisle,Rick,Carlisle,False
624,76343,Al Carlson,Al,Carlson,False
625,76344,Don Carlson,Don,Carlson,False
626,76345,Bob Carney,Bob,Carney,False
627,200760,Rodney Carney,Rodney,Carney,False
628,76346,Bob Carpenter,Bob,Carpenter,False
629,156,Antoine Carr,Antoine,Carr,False
630,76348,Austin Carr,Austin,Carr,False
631,713,Chris Carr,Chris,Carr,False
632,1757,Cory Carr,Cory,Carr,False
633,76350,Kenny Carr,Kenny,Carr,False
634,76351,M.L. Carr,M.L.,Carr,False
635,76352,Bob Carrington,Bob,Carrington,False
636,201960,DeMarre Carroll,DeMarre,Carroll,True
637,76353,Joe Barry Carroll,Joe Barry,Carroll,False
638,2679,Matt Carroll,Matt,Carroll,False
639,1131,Jimmy Carruth,Jimmy,Carruth,False
640,1853,Anthony Carter,Anthony,Carter,False
641,76355,Butch Carter,Butch,Carter,False
642,76356,Fred Carter,Fred,Carter,False
643,76357,George Carter,George,Carter,False
644,76358,Howard Carter,Howard,Carter,False
645,76359,Jake Carter,Jake,Carter,False
646,1628975,Jevon Carter,Jevon,Carter,True
647,2466,Maurice Carter,Maurice,Carter,False
648,76360,Reggie Carter,Reggie,Carter,False
649,76361,Ron Carter,Ron,Carter,False
650,1713,Vince Carter,Vince,Carter,True
651,1628976,Wendell Carter Jr.,Wendell,Carter Jr.,True
652,203487,Michael Carter-Williams,Michael,Carter-Williams,True
653,76362,Bill Cartwright,Bill,Cartwright,False
654,76363,Jay Carty,Jay,Carty,False
655,1627936,Alex Caruso,Alex,Caruso,True
656,76364,Cornelius Cash,Cornelius,Cash,False
657,208,Sam Cassell,Sam,Cassell,False
658,201956,Omri Casspi,Omri,Casspi,False
659,76365,Harvey Catchings,Harvey,Catchings,False
660,767,Terry Catledge,Terry,Catledge,False
661,76367,Sid Catlett,Sid,Catlett,False
662,1509,Kelvin Cato,Kelvin,Cato,False
663,76368,Bobby Cattage,Bobby,Cattage,False
664,1626161,Willie Cauley-Stein,Willie,Cauley-Stein,True
665,1628505,Troy Caupain,Troy,Caupain,False
666,190,Duane Causwell,Duane,Causwell,False
667,1628463,Tyler Cavanaugh,Tyler,Cavanaugh,False
668,76370,Ron Cavenall,Ron,Cavenall,False
669,76,Cedric Ceballos,Cedric,Ceballos,False
670,1911,John Celestand,John,Celestand,False
671,76373,Al Cervi,Al,Cervi,False
672,2763,Lionel Chalmers,Lionel,Chalmers,False
673,201596,Mario Chalmers,Mario,Chalmers,False
674,76374,Bill Chamberlain,Bill,Chamberlain,False
675,76375,Wilt Chamberlain,Wilt,Chamberlain,False
676,76376,Jerry Chambers,Jerry,Chambers,False
677,1472,Tom Chambers,Tom,Chambers,False
678,76378,Mike Champion,Mike,Champion,False
679,2199,Tyson Chandler,Tyson,Chandler,True
680,201163,Wilson Chandler,Wilson,Chandler,True
681,76379,Don Chaney,Don,Chaney,False
682,76380,John Chaney,John,Chaney,False
683,364,Rex Chapman,Rex,Chapman,False
684,76382,Len Chappell,Len,Chappell,False
685,76383,Ken Charles,Ken,Charles,False
686,76384,Lorenzo Charles,Lorenzo,Charles,False
687,1629147,Joe Chealey,Joe,Chealey,False
688,384,Calbert Cheaney,Calbert,Cheaney,False
689,1629597,Zylan Cheatham,Zylan,Cheatham,True
690,76385,Maurice Cheeks,Maurice,Cheeks,False
691,76386,Phil Chenier,Phil,Chenier,False
692,203805,Will Cherry,Will,Cherry,False
693,76387,Derrick Chievous,Derrick,Chievous,False
694,432,Pete Chilcutt,Pete,Chilcutt,False
695,2735,Josh Childress,Josh,Childress,False
696,719,Randolph Childress,Randolph,Childress,False
697,164,Chris Childs,Chris,Childs,False
698,1629185,Chris Chiozza,Chris,Chiozza,True
699,76391,Leroy Chollet,Leroy,Chollet,False
700,76392,Jim Chones,Jim,Chones,False
701,1627737,Marquese Chriss,Marquese,Chriss,True
702,76393,Fred Christ,Fred,Christ,False
703,76394,Cal Christensen,Cal,Christensen,False
704,76395,Bob Christian,Bob,Christian,False
705,57,Doug Christie,Doug,Christie,False
706,202091,Dionte Christmas,Dionte,Christmas,False
707,1626176,Rakeem Christmas,Rakeem,Christmas,False
708,203902,Semaj Christon,Semaj,Christon,False
709,203565,Patrick Christopher,Patrick,Christopher,False
710,928,Robert Churchwell,Robert,Churchwell,False
711,76397,Archie Clark,Archie,Clark,False
712,76398,Carlos Clark,Carlos,Clark,False
713,201947,Earl Clark,Earl,Clark,False
714,1629109,Gary Clark,Gary,Clark,True
715,203546,Ian Clark,Ian,Clark,False
716,1721,Keon Clark,Keon,Clark,False
717,1629634,Brandon Clarke,Brandon,Clarke,True
718,1626262,Coty Clarke,Coty,Clarke,False
719,203903,Jordan Clarkson,Jordan,Clarkson,True
720,1628492,Gian Clavell,Gian,Clavell,False
721,201964,Victor Claver,Victor,Claver,False
722,1127,Charles Claxton,Charles,Claxton,False
723,1629651,Nicolas Claxton,Nicolas,Claxton,True
724,2049,Speedy Claxton,Speedy,Claxton,False
725,76402,Jim Cleamons,Jim,Cleamons,False
726,2043,Mateen Cleaves,Mateen,Cleaves,False
727,76403,John Clemens,John,Clemens,False
728,1629598,Chris Clemons,Chris,Clemons,True
729,1628499,Antonius Cleveland,Antonius,Cleveland,True
730,76404,Nat Clifton,Nat,Clifton,False
731,76406,Bill Closs,Bill,Closs,False
732,1569,Keith Closs,Keith,Closs,False
733,76407,Paul Cloyd,Paul,Cloyd,False
734,76408,Marion Cluggish,Marion,Cluggish,False
735,76409,Ben Clyde,Ben,Clyde,False
736,1629599,Amir Coffey,Amir,Coffey,True
737,76410,Richard Coffey,Richard,Coffey,False
738,76411,Fred Cofield,Fred,Cofield,False
739,715,John Coker,John,Coker,False
740,202708,Norris Cole,Norris,Cole,False
741,76412,Ben Coleman,Ben,Coleman,False
742,934,Derrick Coleman,Derrick,Coleman,False
743,76413,E.C. Coleman,E.C.,Coleman,False
744,76414,Jack Coleman,Jack,Coleman,False
745,76415,Norris Coleman,Norris,Coleman,False
746,902,Bimbo Coles,Bimbo,Coles,False
747,2044,Jason Collier,Jason,Collier,False
748,76416,Art Collins,Art,Collins,False
749,76418,Don Collins,Don,Collins,False
750,76421,Doug Collins,Doug,Collins,False
751,1530,James Collins,James,Collins,False
752,2260,Jarron Collins,Jarron,Collins,False
753,2215,Jason Collins,Jason,Collins,False
754,76419,Jimmy Collins,Jimmy,Collins,False
755,1628381,John Collins,John,Collins,True
756,200776,Mardy Collins,Mardy,Collins,False
757,202395,Sherron Collins,Sherron,Collins,False
758,1628380,Zach Collins,Zach,Collins,True
759,1627858,Kyle Collinsworth,Kyle,Collinsworth,False
760,201954,Darren Collison,Darren,Collison,False
761,2555,Nick Collison,Nick,Collison,False
762,76422,Joe Colone,Joe,Colone,False
763,1629045,Bonzie Colson,Bonzie,Colson,False
764,2173,Sean Colson,Sean,Colson,False
765,306,Steve Colter,Steve,Colter,False
766,76425,Leroy Combs,Leroy,Combs,False
767,76426,Dallas Comegys,Dallas,Comegys,False
768,76427,Larry Comley,Larry,Comley,False
769,76428,Gene Conley,Gene,Conley,False
770,201144,Mike Conley,Mike,Conley,True
771,76429,Ed Conlin,Ed,Conlin,False
772,55,Marty Conlon,Marty,Conlon,False
773,1626192,Pat Connaughton,Pat,Connaughton,True
774,76431,Lester Conner,Lester,Conner,False
775,76432,Chuck Connors,Chuck,Connors,False
776,101215,Will Conroy,Will,Conroy,False
777,76433,Anthony Cook,Anthony,Cook,False
778,76434,Bert Cook,Bert,Cook,False
779,76438,Bobby Cook,Bobby,Cook,False
780,2567,Brian Cook,Brian,Cook,False
781,201161,Daequan Cook,Daequan,Cook,False
782,76435,Darwin Cook,Darwin,Cook,False
783,76436,Jeff Cook,Jeff,Cook,False
784,76437,Norm Cook,Norm,Cook,False
785,2241,Omar Cook,Omar,Cook,False
786,1626188,Quinn Cook,Quinn,Cook,True
787,1629076,Tyler Cook,Tyler,Cook,True
788,1628429,Charles Cooke,Charles,Cooke,False
789,76439,David Cooke,David,Cooke,False
790,76440,Joe Cooke,Joe,Cooke,False
791,204022,Jack Cooley,Jack,Cooley,False
792,76442,Chuck Cooper,Chuck,Cooper,False
793,1030,Duane Cooper,Duane,Cooper,False
794,76443,Joe Cooper,Joe,Cooper,False
795,76444,Michael Cooper,Michael,Cooper,False
796,76441,Wayne Cooper,Wayne,Cooper,False
797,76446,Tom Copa,Tom,Copa,False
798,203142,Chris Copeland,Chris,Copeland,False
799,76447,Hollis Copeland,Hollis,Copeland,False
800,76448,Lanard Copeland,Lanard,Copeland,False
801,895,Tyrone Corbin,Tyrone,Corbin,False
802,76450,Chris Corchiani,Chris,Corchiani,False
803,76451,Ken Corley,Ken,Corley,False
804,76452,Ray Corley,Ray,Corley,False
805,76453,Dave Corzine,Dave,Corzine,False
806,76454,Larry Costello,Larry,Costello,False
807,1627856,Matt Costello,Matt,Costello,False
808,203955,Bryce Cotton,Bryce,Cotton,False
809,76456,Jack Cotton,Jack,Cotton,False
810,1526,James Cotton,James,Cotton,False
811,76457,John Coughran,John,Coughran,False
812,76458,Mel Counts,Mel,Counts,False
813,76459,Steve Courtin,Steve,Courtin,False
814,1432,Joe Courtney,Joe,Courtney,False
815,202408,Marcus Cousin,Marcus,Cousin,False
816,202326,DeMarcus Cousins,DeMarcus,Cousins,True
817,600003,Bob Cousy,Bob,Cousy,False
818,203496,Robert Covington,Robert,Covington,True
819,76462,Dave Cowens,Dave,Cowens,False
820,76463,John Cox,John,Cox,False
821,76464,Johnny Cox,Johnny,Cox,False
822,76465,Wesley Cox,Wesley,Cox,False
823,203459,Allen Crabbe,Allen,Crabbe,True
824,1628470,Torrey Craig,Torrey,Craig,True
825,1544,Chris Crawford,Chris,Crawford,False
826,76466,Freddie Crawford,Freddie,Crawford,False
827,2037,Jamal Crawford,Jamal,Crawford,False
828,201621,Joe Crawford,Joe,Crawford,False
829,202348,Jordan Crawford,Jordan,Crawford,False
830,1628249,Mitchell Creek,Mitchell,Creek,False
831,76468,Jim Creighton,Jim,Creighton,False
832,76469,Ron Crevier,Ron,Crevier,False
833,76470,Hal Crisler,Hal,Crisler,False
834,2343,Joe Crispin,Joe,Crispin,False
835,76471,Charlie Criss,Charlie,Criss,False
836,76472,Winston Crite,Winston,Crite,False
837,201159,Javaris Crittenton,Javaris,Crittenton,False
838,76473,Dillard Crocker,Dillard,Crocker,False
839,76474,Jeffrey Crompton,Jeffrey,Crompton,False
840,76475,Terry Crosby,Terry,Crosby,False
841,1506,Austin Croshere,Austin,Croshere,False
842,76476,Jeff Cross,Jeff,Cross,False
843,76477,Pete Cross,Pete,Cross,False
844,76478,Russell Cross,Russell,Cross,False
845,76479,Francis Crossin,Francis,Crossin,False
846,180,John Crotty,John,Crotty,False
847,76481,Mark Crow,Mark,Crow,False
848,76482,Corey Crowder,Corey,Crowder,False
849,203109,Jae Crowder,Jae,Crowder,True
850,1629633,Jarrett Culver,Jarrett,Culver,True
851,76483,Pat Cummings,Pat,Cummings,False
852,187,Terry Cummings,Terry,Cummings,False
853,1907,Vonteego Cummings,Vonteego,Cummings,False
854,76487,Billy Cunningham,Billy,Cunningham,False
855,201967,Dante Cunningham,Dante,Cunningham,False
856,76485,Dick Cunningham,Dick,Cunningham,False
857,203099,Jared Cunningham,Jared,Cunningham,False
858,1061,William Cunningham,William,Cunningham,False
859,76488,Radisav Curcic,Radisav,Curcic,False
860,76489,Armand Cure,Armand,Cure,False
861,940,Earl Cureton,Earl,Cureton,False
862,223,Bill Curley,Bill,Curley,False
863,76492,Fran Curran,Fran,Curran,False
864,209,Dell Curry,Dell,Curry,False
865,2201,Eddy Curry,Eddy,Curry,False
866,201191,JamesOn Curry,JamesOn,Curry,False
867,688,Michael Curry,Michael,Curry,False
868,203552,Seth Curry,Seth,Curry,True
869,201939,Stephen Curry,Stephen,Curry,True
870,687,Rastko Cvetkovic,Rastko,Cvetkovic,False
871,76505,Mike D'Antoni,Mike,D'Antoni,False
872,76496,Ed Dahler,Ed,Dahler,False
873,76497,Quintin Dailey,Quintin,Dailey,False
874,2223,Samuel Dalembert,Samuel,Dalembert,False
875,76498,Howie Dallmar,Howie,Dallmar,False
876,956,Erick Dampier,Erick,Dampier,False
877,76499,Lou Dampier,Lou,Dampier,False
878,76500,Bob Dandridge,Bob,Dandridge,False
879,1498,Antonio Daniels,Antonio,Daniels,False
880,2845,Erik Daniels,Erik,Daniels,False
881,1380,Lloyd Daniels,Lloyd,Daniels,False
882,2605,Marquis Daniels,Marquis,Daniels,False
883,76502,Mel Daniels,Mel,Daniels,False
884,203584,Troy Daniels,Troy,Daniels,True
885,390,Sasha Danilovic,Sasha,Danilovic,False
886,76504,Adrian Dantley,Adrian,Dantley,False
887,76506,Henry Darcey,Henry,Darcey,False
888,76507,Jimmy Darden,Jimmy,Darden,False
889,212,Yinka Dare,Yinka,Dare,False
890,76509,Jesse Dark,Jesse,Dark,False
891,76511,Jimmy Darrow,Jimmy,Darrow,False
892,203540,Gigi Datome,Gigi,Datome,False
893,921,Brad Daugherty,Brad,Daugherty,False
894,1600,Kornel David,Kornel,David,False
895,201176,Jermareo Davidson,Jermareo,Davidson,False
896,76514,Bob Davies,Bob,Davies,False
897,203561,Brandon Davies,Brandon,Davies,False
898,203076,Anthony Davis,Anthony,Davis,True
899,213,Antonio Davis,Antonio,Davis,False
900,76515,Aubrey Davis,Aubrey,Davis,False
901,1884,Baron Davis,Baron,Davis,False
902,989,Ben Davis,Ben,Davis,False
903,76538,Bill Davis,Bill,Davis,False
904,76533,Bob Davis,Bob,Davis,False
905,76516,Brad Davis,Brad,Davis,False
906,76517,Brian Davis,Brian,Davis,False
907,76518,Charlie Davis,Charlie,Davis,False
908,76519,Charlie Davis,Charlie,Davis,False
909,905,Dale Davis,Dale,Davis,False
910,1627738,Deyonta Davis,Deyonta,Davis,False
911,76521,Double D Davis,Double D,Davis,False
912,202334,Ed Davis,Ed,Davis,True
913,76522,Edward Davis,Edward,Davis,False
914,1023,Emanual Davis,Emanual,Davis,False
915,201175,Glen Davis,Glen,Davis,False
916,76523,Harry Davis,Harry,Davis,False
917,93,Hubert Davis,Hubert,Davis,False
918,76524,James Davis,James,Davis,False
919,76525,Jim Davis,Jim,Davis,False
920,76526,Johnny Davis,Johnny,Davis,False
921,2668,Josh Davis,Josh,Davis,False
922,707,Mark Davis,Mark,Davis,False
923,76528,Mark Davis,Mark,Davis,False
924,76529,Mel Davis,Mel,Davis,False
925,76530,Michael Davis,Michael,Davis,False
926,76531,Mike Davis,Mike,Davis,False
927,76520,Monti Davis,Monti,Davis,False
928,200781,Paul Davis,Paul,Davis,False
929,76532,Ralph Davis,Ralph,Davis,False
930,1729,Ricky Davis,Ricky,Davis,False
931,76534,Ron Davis,Ron,Davis,False
932,1629056,Terence Davis,Terence,Davis,True
933,426,Terry Davis,Terry,Davis,False
934,1629093,Tyler Davis,Tyler,Davis,False
935,76536,Walt Davis,Walt,Davis,False
936,1453,Walter Davis,Walter,Davis,False
937,203958,Andre Dawkins,Andre,Dawkins,False
938,76539,Darryl Dawkins,Darryl,Dawkins,False
939,1008,Johnny Dawkins,Johnny,Dawkins,False
940,76541,Paul Dawkins,Paul,Dawkins,False
941,1626183,Branden Dawson,Branden,Dawson,False
942,201286,Eric Dawson,Eric,Dawson,False
943,76542,Tony Dawson,Tony,Dawson,False
944,103,Todd Day,Todd,Day,False
945,201948,Austin Daye,Austin,Daye,False
946,76543,Darren Daye,Darren,Daye,False
947,201986,Nando De Colo,Nando,De Colo,False
948,76545,Dave DeBusschere,Dave,DeBusschere,False
949,692,Andrew DeClercq,Andrew,DeClercq,False
950,76551,Nate DeLong,Nate,DeLong,False
951,201942,DeMar DeRozan,DeMar,DeRozan,True
952,76562,Hank DeZonie,Hank,DeZonie,False
953,76544,Greg Deane,Greg,Deane,False
954,203473,Dewayne Dedmon,Dewayne,Dedmon,True
955,76546,Archie Dees,Archie,Dees,False
956,143,Terry Dehere,Terry,Dehere,False
957,76548,Red Dehnert,Red,Dehnert,False
958,1626214,Bryce Dejean-Jones,Bryce,Dejean-Jones,False
959,1626155,Sam Dekker,Sam,Dekker,False
960,219,Vinny Del Negro,Vinny,Del Negro,False
961,1627098,Malcolm Delaney,Malcolm,Delaney,False
962,183,Bison Dele,Bison,Dele,False
963,2568,Carlos Delfino,Carlos,Delfino,False
964,1629116,Angel Delgado,Angel,Delgado,False
965,960,Tony Delk,Tony,Delk,False
966,203521,Matthew Dellavedova,Matthew,Dellavedova,True
967,76552,Fennis Dembo,Fennis,Dembo,False
968,76553,Larry Demic,Larry,Demic,False
969,725,Dell Demps,Dell,Demps,False
970,76555,George Dempsey,George,Dempsey,False
971,2736,Luol Deng,Luol,Deng,False
972,76556,Kenny Dennard,Kenny,Dennard,False
973,76557,Blaine Denning,Blaine,Denning,False
974,202458,Justin Dentmon,Justin,Dentmon,False
975,76558,Randy Denton,Randy,Denton,False
976,76559,Rod Derline,Rod,Derline,False
977,1629094,Marcus Derrickson,Marcus,Derrickson,False
978,76560,Dave Deutsch,Dave,Deutsch,False
979,76561,Walter Devlin,Walter,Devlin,False
980,76568,Ernie DiGregorio,Ernie,DiGregorio,False
981,1628978,Donte DiVincenzo,Donte,DiVincenzo,True
982,1760,Derrick Dial,Derrick,Dial,False
983,1627767,Cheick Diallo,Cheick,Diallo,True
984,1628977,Hamidou Diallo,Hamidou,Diallo,True
985,2564,Boris Diaw,Boris,Diaw,False
986,200821,Yakhouba Diawara,Yakhouba,Diawara,False
987,200799,Guillermo Diaz,Guillermo,Diaz,False
988,2424,Dan Dickau,Dan,Dickau,False
989,2079,Kaniel Dickens,Kaniel,Dickens,False
990,76563,Henry Dickerson,Henry,Dickerson,False
991,1722,Michael Dickerson,Michael,Dickerson,False
992,76564,Derrek Dickey,Derrek,Dickey,False
993,76565,Dick Dickey,Dick,Dickey,False
994,101143,Travis Diener,Travis,Diener,False
995,203476,Gorgui Dieng,Gorgui,Dieng,True
996,76566,Connie Dierking,Connie,Dierking,False
997,76567,Coby Dietrick,Coby,Dietrick,False
998,76569,Mickey Dillard,Mickey,Dillard,False
999,76570,Bob Dille,Bob,Dille,False
1000,76571,John Dillon,John,Dillon,False
1001,76574,Byron Dinkins,Byron,Dinkins,False
1002,76575,Jackie Dinkins,Jackie,Dinkins,False
1003,76576,Bill Dinwiddie,Bill,Dinwiddie,False
1004,203915,Spencer Dinwiddie,Spencer,Dinwiddie,True
1005,101113,Ike Diogu,Ike,Diogu,False
1006,2205,DeSagana Diop,DeSagana,Diop,False
1007,76577,Terry Dischinger,Terry,Dischinger,False
1008,76578,Fred Diute,Fred,Diute,False
1009,124,Vlade Divac,Vlade,Divac,False
1010,2413,Juan Dixon,Juan,Dixon,False
1011,1059,Aleksandar Djordjevic,Aleksandar,Djordjevic,False
1012,76580,Earl Dodd,Earl,Dodd,False
1013,1720,Michael Doleac,Michael,Doleac,False
1014,76581,Joe Dolhon,Joe,Dolhon,False
1015,76582,Bob Doll,Bob,Doll,False
1016,76583,James Donaldson,James,Donaldson,False
1017,1629029,Luka Doncic,Luka,Doncic,True
1018,76584,Bob Donham,Bob,Donham,False
1019,76586,Billy Donovan,Billy,Donovan,False
1020,76585,Harry Donovan,Harry,Donovan,False
1021,2039,Keyon Dooling,Keyon,Dooling,False
1022,76587,Jacky Dorsey,Jacky,Dorsey,False
1023,201595,Joey Dorsey,Joey,Dorsey,False
1024,1628416,Tyler Dorsey,Tyler,Dorsey,False
1025,1629652,Luguentz Dort,Luguentz,Dort,True
1026,1628422,Damyean Dotson,Damyean,Dotson,True
1027,200763,Quincy Douby,Quincy,Douby,False
1028,76588,Bruce Douglas,Bruce,Douglas,False
1029,76589,John Douglas,John,Douglas,False
1030,76590,Leon Douglas,Leon,Douglas,False
1031,428,Sherman Douglas,Sherman,Douglas,False
1032,201962,Toney Douglas,Toney,Douglas,False
1033,201604,Chris Douglas-Roberts,Chris,Douglas-Roberts,False
1034,1629635,Sekou Doumbouya,Sekou,Doumbouya,True
1035,76592,Lloyd Dove,Lloyd,Dove,False
1036,202220,Zabian Dowdell,Zabian,Dowdell,False
1037,76593,Bill Downey,Bill,Downey,False
1038,76594,Steve Downing,Steve,Downing,False
1039,76595,Danny Doyle,Danny,Doyle,False
1040,1628495,Milton Doyle,Milton,Doyle,False
1041,1628408,PJ Dozier,PJ,Dozier,True
1042,76596,Terry Dozier,Terry,Dozier,False
1043,201609,Goran Dragic,Goran,Dragic,True
1044,204054,Zoran Dragic,Zoran,Dragic,False
1045,1068,Greg Dreiling,Greg,Dreiling,False
1046,1724,Bryce Drew,Bryce,Drew,False
1047,76598,John Drew,John,Drew,False
